Soil Moisture,Temperature,Soil Humidity,Status
76,35,61.0,0
26,39,22.0,0
20,5,65.0,0
62,19,40.0,0
17,7,69.0,0
77,18,61.0,1
21,36,54.0,0
31,7,39.0,0
70,22,68.0,1
7,10,61.0,0
36,43,29.0,1
38,4,70.0,1
59,19,27.0,0
71,16,43.0,0
46,0,36.0,1
55,17,66.0,0
4,45,25.0,0
13,2,69.0,0
38,2,39.0,0
60,37,55.0,0
22,25,68.0,0
90,11,54.0,1
4,11,28.0,0
34,12,30.0,1
88,33,58.0,0
56,10,27.0,1
14,31,45.0,0
85,8,68.0,0
18,16,60.0,0
90,25,35.0,1
41,13,68.0,0
3,6,63.0,0
80,14,56.0,1
69,5,37.0,1
3,41,70.0,0
45,13,59.0,0
52,35,55.0,0
35,26,40.0,0
58,15,68.0,0
73,33,34.0,0
86,35,45.0,0
87,19,27.0,1
12,18,48.0,0
89,20,56.0,1
42,16,54.0,1
31,5,63.0,0
4,35,35.0,0
89,37,48.0,1
74,13,47.0,1
85,7,44.0,1
7,43,35.0,0
69,10,31.0,1
58,25,64.0,1
77,11,56.0,1
38,23,58.0,0
67,14,30.0,1
32,8,55.0,1
62,43,55.0,1
83,13,68.0,1
58,32,33.0,1
46,27,45.0,0
9,24,42.0,1
53,45,34.0,0
16,11,59.0,0
86,9,33.0,1
86,17,55.0,1
37,12,35.0,0
2,45,24.0,0
38,14,41.0,0
15,21,46.0,1
81,12,63.0,1
57,6,33.0,0
8,32,48.0,0
47,0,43.0,1
30,7,67.0,1
73,32,33.0,1
70,32,56.0,1
84,6,25.0,1
23,1,40.0,1
40,35,48.0,0
52,0,24.0,1
14,32,46.0,0
70,45,65.0,0
1,19,60.0,1
82,39,59.0,1
11,31,68.0,0
33,14,40.0,0
32,38,40.0,0
50,34,63.0,0
43,39,41.0,0
20,27,66.0,1
25,5,25.0,1
50,19,37.0,1
42,36,52.0,1
14,17,70.0,0
41,10,38.0,0
27,8,59.0,1
33,45,35.0,0
9,34,58.0,1
6,41,40.0,0
35,31,49.0,0
12,14,60.0,0
10,44,36.0,0
31,0,43.0,1
43,16,61.0,1
51,7,60.0,1
77,8,46.0,1
3,12,31.0,0
54,12,67.0,1
78,1,61.0,1
33,6,56.0,1
88,22,51.0,0
44,5,42.0,1
6,34,49.0,0
61,34,42.0,1
62,40,24.0,0
57,10,37.0,0
4,20,51.0,0
14,30,29.0,0
13,15,64.0,1
56,35,50.0,0
27,29,20.0,0
28,11,26.0,1
89,6,52.0,1
26,0,47.0,1
62,3,41.0,1
26,14,29.0,1
84,14,50.0,1
17,30,56.0,0
71,2,27.0,1
67,4,28.0,1
53,21,60.0,1
34,6,46.0,1
2,44,60.0,0
53,24,36.0,0
9,27,67.0,0
76,10,35.0,0
30,22,26.0,1
78,29,32.0,1
69,9,41.0,0
86,27,33.0,0
36,12,23.0,0
57,0,23.0,1
34,16,59.0,1
52,20,24.0,0
80,20,21.0,1
16,9,52.0,0
37,24,67.0,0
33,28,36.0,0
44,30,33.0,0
27,19,52.0,1
39,1,54.0,1
9,6,34.0,0
44,29,27.0,1
56,20,29.0,1
22,32,39.0,0
36,28,68.0,0
4,41,21.0,0
50,7,26.0,1
55,30,57.0,1
36,34,30.0,0
4,1,56.0,0
21,19,68.0,1
60,38,53.0,1
42,12,48.0,0
11,24,58.0,1
61,11,65.0,1
25,27,39.0,0
51,27,60.0,1
64,13,25.0,1
77,39,37.0,1
34,28,34.0,0
61,17,60.0,1
53,29,36.0,0
52,43,70.0,0
13,16,46.0,0
3,40,37.0,1
43,11,40.0,0
13,6,45.0,0
78,12,64.0,1
27,1,27.0,1
49,14,31.0,0
43,36,30.0,0
43,7,34.0,0
24,7,68.0,0
53,41,38.0,0
36,13,69.0,0
84,17,40.0,0
32,14,39.0,0
57,44,31.0,0
51,42,51.0,0
40,12,47.0,1
87,30,57.0,0
28,11,46.0,1
26,27,29.0,0
65,35,34.0,1
14,5,48.0,0
15,40,48.0,0
79,44,54.0,1
86,4,37.0,1
35,7,35.0,0
75,15,23.0,1
49,21,58.0,1
15,38,26.0,0
70,37,53.0,1
26,25,69.0,0
26,36,41.0,0
78,24,30.0,1
84,24,49.0,1
41,2,25.0,1
14,0,20.0,1
41,20,22.0,1
40,36,36.0,0
65,12,26.0,1
35,32,50.0,0
16,32,29.0,0
90,22,20.0,0
39,27,48.0,0
2,39,45.0,0
62,28,36.0,0
77,29,44.0,1
13,40,29.0,0
72,22,21.0,1
86,0,23.0,1
39,17,23.0,1
31,37,68.0,1
55,12,41.0,0
75,19,60.0,1
9,43,49.0,0
88,17,67.0,1
59,43,59.0,0
80,9,51.0,1
66,37,48.0,0
20,33,44.0,0
58,23,45.0,0
62,3,70.0,1
36,29,55.0,1
83,6,32.0,0
73,28,43.0,1
56,0,40.0,1
81,6,20.0,1
7,18,26.0,0
33,26,70.0,0
67,19,65.0,0
41,44,60.0,0
5,21,26.0,0
8,14,34.0,0
19,13,36.0,0
64,27,45.0,0
14,39,64.0,1
57,18,28.0,1
43,7,61.0,1
89,27,26.0,0
72,37,34.0,0
11,43,67.0,1
86,20,64.0,1
80,39,37.0,0
54,9,33.0,1
68,28,40.0,0
83,34,66.0,1
9,43,44.0,1
25,18,37.0,0
41,1,34.0,1
81,28,24.0,1
67,28,70.0,1
63,20,44.0,1
66,0,65.0,1
55,45,56.0,0
27,44,36.0,1
3,31,49.0,0
8,5,29.0,0
16,24,64.0,1
7,14,65.0,0
27,42,33.0,0
61,12,37.0,0
70,18,46.0,0
18,22,44.0,0
69,41,26.0,0
85,23,44.0,0
56,26,24.0,0
86,40,61.0,1
26,2,68.0,1
85,6,49.0,1
67,39,27.0,1
38,13,39.0,0
59,6,27.0,0
55,29,55.0,1
90,30,58.0,1
29,24,20.0,0
86,41,29.0,1
8,15,57.0,0
61,14,65.0,1
77,32,62.0,1
14,27,48.0,0
75,36,40.0,0
8,18,55.0,0
20,45,46.0,0
32,28,33.0,1
87,19,45.0,1
26,33,44.0,1
73,10,53.0,1
48,13,51.0,1
71,15,65.0,1
43,32,42.0,0
48,44,27.0,0
80,33,39.0,0
8,40,34.0,0
90,42,45.0,1
8,15,66.0,0
58,39,47.0,0
59,4,25.0,1
86,16,43.0,1
77,9,68.0,0
11,27,70.0,0
3,16,23.0,0
19,25,39.0,1
52,43,59.0,0
63,18,66.0,1
59,44,62.0,0
12,42,29.0,0
68,20,36.0,1
34,45,53.0,1
30,2,34.0,1
5,43,32.0,0
83,14,61.0,1
83,39,48.0,1
8,38,68.0,0
42,38,62.0,1
75,35,32.0,0
12,30,31.0,0
41,7,62.0,0
77,0,57.0,1
82,2,43.0,1
17,33,60.0,0
68,29,23.0,0
59,28,29.0,1
25,7,62.0,1
62,4,25.0,1
43,28,48.0,0
30,20,49.0,0
54,14,41.0,0
34,11,39.0,1
53,19,58.0,1
66,3,62.0,1
7,17,53.0,1
88,3,48.0,1
4,24,55.0,1
23,32,57.0,0
75,29,25.0,0
17,26,70.0,0
18,7,31.0,0
56,24,52.0,0
42,17,34.0,1
7,27,59.0,1
67,33,37.0,0
30,7,33.0,0
40,14,51.0,1
27,22,53.0,1
75,12,21.0,1
22,7,30.0,1
9,6,68.0,0
55,37,39.0,0
12,29,53.0,0
39,42,54.0,0
47,42,28.0,0
74,18,26.0,1
24,5,43.0,1
55,38,39.0,1
39,31,47.0,0
27,5,30.0,1
56,35,61.0,0
34,7,27.0,0
19,24,49.0,0
28,8,36.0,0
42,26,54.0,0
23,25,68.0,0
2,14,32.0,0
40,34,32.0,0
49,36,28.0,0
59,35,41.0,1
60,3,64.0,1
59,27,29.0,0
2,32,39.0,0
68,0,32.0,1
81,19,53.0,1
38,40,24.0,0
13,25,44.0,0
1,38,37.0,0
49,14,62.0,0
12,38,67.0,0
79,9,50.0,1
66,33,69.0,0
46,35,39.0,1
46,30,65.0,0
75,35,43.0,1
75,15,32.0,1
11,28,70.0,0
66,25,64.0,1
23,32,40.0,1
7,14,27.0,0
72,31,23.0,1
32,42,31.0,0
8,31,29.0,0
33,26,26.0,0
35,26,66.0,0
4,23,30.0,0
22,13,43.0,0
67,39,55.0,0
13,22,29.0,0
57,23,26.0,1
89,28,69.0,0
57,1,57.0,1
9,34,32.0,0
82,2,25.0,1
16,3,69.0,1
24,19,48.0,0
8,15,47.0,0
49,26,35.0,0
8,32,58.0,0
44,31,50.0,1
11,39,21.0,0
6,5,54.0,1
59,9,56.0,1
73,11,32.0,0
12,10,35.0,0
81,26,44.0,0
69,42,50.0,1
70,19,47.0,0
81,14,39.0,1
14,0,54.0,1
36,25,38.0,0
4,3,30.0,0
60,28,35.0,0
53,8,60.0,0
20,22,22.0,0
76,9,53.0,1
18,10,64.0,0
11,38,62.0,0
75,24,31.0,1
12,26,46.0,0
22,36,62.0,0
8,2,69.0,0
47,35,45.0,1
35,45,46.0,0
13,21,57.0,0
80,42,34.0,1
86,18,24.0,1
59,45,54.0,0
50,31,49.0,0
69,18,25.0,1
78,9,44.0,1
16,20,36.0,0
3,28,43.0,0
86,10,45.0,1
33,19,34.0,0
66,5,65.0,1
42,20,25.0,1
9,45,25.0,0
84,37,37.0,0
32,14,54.0,1
13,44,63.0,1
84,38,55.0,0
61,38,43.0,0
41,14,23.0,0
79,18,32.0,0
84,17,38.0,1
13,19,61.0,0
8,32,60.0,0
59,13,51.0,1
71,10,48.0,1
51,39,40.0,1
5,9,30.0,0
83,32,61.0,0
34,20,22.0,0
76,34,29.0,1
72,8,33.0,1
83,31,50.0,0
55,27,57.0,0
10,1,36.0,1
23,38,40.0,0
84,0,27.0,1
37,5,44.0,1
5,38,28.0,0
31,45,52.0,0
53,9,21.0,1
69,25,28.0,1
43,8,23.0,1
52,45,28.0,0
12,4,37.0,0
59,42,48.0,0
85,39,52.0,0
13,12,58.0,0
62,33,31.0,1
69,37,51.0,0
38,2,49.0,0
51,40,56.0,0
65,36,35.0,1
69,19,56.0,1
4,34,62.0,0
7,18,41.0,0
43,21,21.0,1
21,32,44.0,0
73,40,69.0,0
29,36,65.0,1
68,39,45.0,0
86,26,50.0,1
37,16,40.0,0
65,37,56.0,1
26,26,32.0,1
48,20,54.0,1
8,23,37.0,1
22,42,70.0,0
11,18,54.0,0
22,34,42.0,0
74,31,60.0,0
25,17,67.0,0
21,32,38.0,0
73,7,67.0,1
35,28,61.0,1
85,18,50.0,1
68,33,30.0,1
38,24,43.0,1
12,44,70.0,0
39,13,53.0,1
8,3,21.0,1
87,6,52.0,1
84,4,41.0,1
46,37,52.0,1
31,18,62.0,1
59,36,69.0,0
3,37,67.0,0
47,45,51.0,0
56,35,52.0,0
61,29,55.0,0
74,18,40.0,1
68,8,44.0,1
62,41,36.0,0
87,34,59.0,1
56,7,23.0,0
54,44,67.0,0
10,15,20.0,0
63,4,32.0,0
18,36,46.0,0
23,3,53.0,1
69,14,60.0,0
85,22,22.0,1
1,33,57.0,0
7,5,60.0,0
71,26,31.0,1
16,45,42.0,0
53,8,63.0,0
62,15,45.0,0
33,2,32.0,0
30,15,35.0,1
11,22,35.0,0
51,14,65.0,0
85,30,27.0,1
88,28,32.0,1
46,13,29.0,1
22,23,31.0,1
77,30,29.0,0
63,40,52.0,0
59,42,65.0,0
75,15,68.0,1
75,25,44.0,0
47,45,68.0,0
75,10,24.0,1
24,0,51.0,1
61,12,58.0,1
84,10,38.0,1
50,22,44.0,0
67,20,25.0,1
60,14,54.0,1
34,4,53.0,1
20,12,25.0,0
63,29,61.0,1
47,24,33.0,1
58,22,40.0,0
30,37,45.0,0
46,8,52.0,1
86,2,54.0,1
7,0,48.0,1
6,27,37.0,0
43,40,62.0,0
54,4,65.0,0
4,21,63.0,0
71,12,60.0,1
55,3,61.0,1
63,8,50.0,1
79,14,38.0,1
43,18,40.0,0
53,16,32.0,0
66,27,63.0,1
85,14,34.0,0
41,2,20.0,1
89,18,58.0,1
64,3,63.0,1
11,4,44.0,0
36,16,22.0,1
87,0,55.0,1
9,44,49.0,0
25,38,53.0,0
21,39,21.0,0
40,31,70.0,0
61,28,56.0,0
84,42,57.0,0
50,9,68.0,1
60,32,59.0,1
90,31,31.0,1
90,4,50.0,1
11,9,47.0,0
13,19,21.0,0
40,35,37.0,0
24,27,30.0,0
48,35,55.0,1
58,14,61.0,1
44,23,28.0,1
36,29,68.0,1
6,0,36.0,1
18,40,54.0,0
3,5,38.0,0
26,38,69.0,1
62,27,66.0,1
71,15,41.0,0
79,39,58.0,0
74,8,61.0,1
54,10,63.0,1
5,39,35.0,0
20,44,58.0,0
47,7,55.0,1
85,43,28.0,1
77,10,33.0,0
12,25,58.0,0
50,44,25.0,0
79,33,66.0,0
4,17,43.0,1
11,12,34.0,0
26,7,49.0,1
16,39,38.0,0
30,15,43.0,0
83,1,20.0,1
79,1,62.0,1
86,4,57.0,1
84,43,43.0,0
61,26,22.0,1
18,35,58.0,0
1,42,64.0,0
50,29,47.0,0
9,0,51.0,1
76,19,45.0,1
43,17,33.0,1
24,36,52.0,0
39,32,46.0,1
78,22,57.0,1
58,14,61.0,1
64,31,59.0,0
16,19,63.0,0
50,10,26.0,0
33,10,30.0,1
27,11,63.0,0
30,22,25.0,0
79,1,49.0,1
10,33,62.0,0
28,27,23.0,0
10,26,45.0,1
11,38,29.0,1
23,37,62.0,0
67,20,65.0,0
56,5,29.0,0
8,30,57.0,1
22,32,52.0,0
64,7,36.0,1
75,13,39.0,0
60,27,39.0,0
16,25,30.0,0
34,38,29.0,1
35,34,43.0,0
8,39,64.0,1
39,32,55.0,1
85,35,27.0,0
11,18,54.0,0
44,43,44.0,0
84,11,39.0,0
36,25,60.0,1
38,20,40.0,0
34,27,20.0,1
82,8,46.0,1
55,4,67.0,0
31,27,54.0,0
31,19,31.0,1
44,42,47.0,0
72,24,50.0,0
34,22,38.0,0
5,5,23.0,0
37,29,26.0,0
51,16,42.0,0
18,9,60.0,0
11,13,33.0,0
30,15,51.0,0
66,26,40.0,1
71,33,24.0,0
49,9,54.0,1
6,30,36.0,1
87,36,27.0,1
2,6,37.0,0
68,23,38.0,1
62,4,45.0,1
2,18,43.0,0
88,45,42.0,0
61,20,54.0,1
22,9,43.0,1
61,13,25.0,1
64,39,40.0,0
18,38,64.0,1
64,26,53.0,1
65,34,32.0,0
29,0,42.0,1
49,8,54.0,1
21,6,53.0,0
28,22,44.0,0
14,1,70.0,0
67,27,37.0,0
83,30,38.0,1
88,44,59.0,0
30,41,35.0,1
31,40,33.0,0
23,18,63.0,0
9,36,33.0,0
9,7,47.0,0
77,3,46.0,1
21,7,46.0,1
33,8,48.0,1
31,14,31.0,0
12,18,62.0,0
62,16,32.0,0
36,34,27.0,0
1,36,47.0,0
27,6,38.0,1
84,10,54.0,1
1,2,20.0,0
60,11,38.0,1
83,41,55.0,1
69,0,37.0,1
78,41,39.0,0
25,21,56.0,1
36,43,48.0,0
43,24,54.0,1
58,8,42.0,1
29,26,69.0,0
31,21,57.0,1
29,26,21.0,0
28,6,26.0,1
10,13,23.0,0
65,10,59.0,1
50,42,47.0,0
20,0,20.0,1
65,27,26.0,0
15,4,43.0,0
81,11,20.0,1
35,8,35.0,0
36,6,20.0,0
13,2,26.0,0
89,32,31.0,1
17,28,57.0,1
8,23,50.0,1
80,16,37.0,0
29,44,41.0,0
28,24,62.0,1
54,5,30.0,0
35,12,55.0,0
2,1,53.0,1
73,0,39.0,1
21,23,62.0,1
66,13,22.0,0
49,15,58.0,1
3,19,69.0,1
36,7,39.0,1
22,15,30.0,1
81,42,39.0,0
37,15,69.0,0
62,13,45.0,1
23,34,46.0,0
81,9,41.0,0
12,12,65.0,1
82,10,47.0,1
67,23,56.0,1
56,42,25.0,0
14,1,44.0,0
57,2,35.0,1
82,40,41.0,1
40,14,64.0,0
74,32,20.0,0
51,17,39.0,1
31,11,35.0,0
73,16,54.0,1
66,37,50.0,0
67,43,26.0,0
61,20,56.0,1
9,1,47.0,1
46,9,57.0,1
30,43,51.0,0
64,8,60.0,1
66,4,42.0,1
75,11,57.0,1
88,24,66.0,0
62,13,45.0,0
52,16,70.0,0
33,25,65.0,0
82,2,34.0,1
74,3,31.0,1
69,17,45.0,0
65,24,64.0,1
22,37,29.0,0
3,15,59.0,1
11,5,51.0,0
9,29,50.0,0
64,24,65.0,0
74,30,41.0,0
50,30,41.0,0
21,35,39.0,0
58,39,39.0,0
75,30,34.0,1
37,4,37.0,1
30,14,52.0,1
16,16,55.0,0
15,7,22.0,0
30,20,66.0,0
83,19,51.0,0
46,7,62.0,0
64,23,42.0,0
14,39,31.0,0
82,37,25.0,1
54,27,63.0,1
54,32,66.0,0
30,13,61.0,0
90,44,40.0,1
75,7,35.0,1
84,44,36.0,0
81,42,47.0,1
1,20,41.0,0
38,6,42.0,0
85,6,61.0,1
16,37,28.0,0
68,5,67.0,0
24,8,26.0,1
15,6,57.0,0
6,2,65.0,0
37,30,53.0,1
60,32,56.0,1
15,5,42.0,1
79,23,67.0,0
74,35,27.0,0
23,9,54.0,1
57,17,44.0,0
52,20,28.0,1
71,24,59.0,1
35,35,24.0,0
76,38,39.0,0
68,16,47.0,1
73,37,22.0,1
2,31,66.0,1
86,31,31.0,0
46,8,27.0,1
72,24,62.0,1
33,16,33.0,0
39,4,21.0,0
21,10,45.0,1
37,36,25.0,0
56,19,44.0,0
33,38,34.0,0
14,41,54.0,0
15,0,24.0,0
28,32,60.0,0
26,23,27.0,1
79,30,42.0,1
77,39,35.0,0
19,43,30.0,0
36,11,49.0,0
84,40,24.0,1
8,8,54.0,0
2,14,47.0,0
29,26,59.0,1
7,41,52.0,1
31,31,22.0,0
59,31,22.0,0
43,11,56.0,0
37,40,30.0,0
37,41,46.0,0
14,1,54.0,1
58,12,24.0,0
59,24,24.0,1
62,15,38.0,0
21,15,42.0,0
16,34,30.0,0
51,2,47.0,1
44,12,48.0,1
72,33,34.0,1
54,11,25.0,0
43,14,46.0,1
40,28,20.0,0
15,22,66.0,0
55,38,67.0,0
36,10,39.0,0
76,32,48.0,1
23,35,37.0,1
65,9,57.0,1
9,30,34.0,0
84,28,62.0,1
60,13,34.0,0
4,4,33.0,0
89,14,59.0,1
36,6,59.0,1
83,45,66.0,0
69,18,24.0,1
71,11,36.0,0
58,11,59.0,0
62,33,26.0,1
79,2,24.0,1
63,8,45.0,1
28,6,58.0,1
7,35,52.0,0
63,42,60.0,0
82,6,52.0,1
18,3,60.0,0
20,21,27.0,0
39,5,67.0,0
17,7,38.0,0
21,16,36.0,1
10,40,50.0,1
62,32,67.0,0
31,0,28.0,1
69,0,22.0,1
86,35,21.0,1
14,37,43.0,0
40,41,21.0,0
66,27,62.0,1
37,11,38.0,0
42,21,23.0,0
10,27,28.0,0
82,29,30.0,1
62,45,57.0,0
79,24,65.0,0
3,17,27.0,0
54,21,28.0,1
90,8,58.0,1
75,23,54.0,1
53,2,70.0,0
49,29,48.0,0
65,35,61.0,0
69,16,63.0,0
1,27,39.0,0
40,41,64.0,0
5,37,50.0,0
48,39,48.0,0
88,20,55.0,1
34,23,65.0,0
21,40,36.0,0
71,6,42.0,1
12,39,30.0,0
41,38,55.0,1
10,34,55.0,0
88,34,44.0,0
85,18,54.0,1
79,36,38.0,1
4,16,22.0,0
53,36,22.0,0
78,1,53.0,1
56,8,44.0,1
65,40,22.0,0
12,32,63.0,0
48,37,26.0,0
88,26,31.0,1
82,14,39.0,0
28,44,61.0,1
59,32,33.0,0
25,12,44.0,1
18,44,57.0,1
73,2,32.0,1
38,44,28.0,0
49,26,40.0,0
33,32,22.0,0
83,6,23.0,1
42,40,32.0,0
42,13,31.0,1
7,4,34.0,0
35,34,48.0,1
15,22,31.0,0
8,35,23.0,0
51,29,55.0,0
51,9,64.0,1
37,4,27.0,1
77,9,63.0,1
38,17,36.0,1
57,44,35.0,0
39,13,53.0,1
67,18,66.0,0
10,1,36.0,1
51,25,52.0,0
72,5,67.0,1
77,34,68.0,1
14,20,41.0,0
42,43,35.0,0
80,16,27.0,1
68,32,60.0,1
61,13,26.0,1
22,14,65.0,0
14,5,61.0,1
12,8,69.0,0
84,30,53.0,1
2,11,53.0,0
45,22,61.0,1
5,36,46.0,0
72,3,20.0,1
87,28,25.0,0
68,15,20.0,1
24,8,42.0,1
73,39,46.0,0
57,44,43.0,1
5,26,45.0,0
86,43,34.0,1
10,30,28.0,0
54,35,58.0,0
43,42,44.0,0
83,11,32.0,1
54,14,22.0,1
28,0,23.0,1
35,34,60.0,1
62,0,60.0,1
43,20,70.0,0
52,26,64.0,0
47,37,66.0,0
49,22,39.0,1
68,34,68.0,0
70,29,55.0,1
32,31,32.0,0
2,35,62.0,0
90,34,23.0,1
60,26,61.0,1
9,35,34.0,1
30,40,47.0,0
24,0,32.0,1
73,40,59.0,0
90,17,27.0,1
32,32,46.0,0
28,6,70.0,1
1,1,54.0,1
90,41,48.0,0
81,43,49.0,1
11,4,24.0,0
77,9,63.0,1
84,18,34.0,0
18,41,43.0,0
89,6,70.0,1
90,7,49.0,1
54,34,59.0,0
72,16,43.0,0
6,33,64.0,0
82,32,20.0,1
40,4,42.0,0
5,11,62.0,0
31,17,39.0,1
41,6,38.0,1
31,15,66.0,0
50,29,47.0,0
78,7,29.0,1
33,7,25.0,1
23,18,36.0,0
11,17,35.0,1
84,45,38.0,1
87,0,41.0,1
26,23,28.0,1
20,14,26.0,0
45,25,67.0,0
70,29,64.0,1
44,13,38.0,0
56,42,50.0,0
90,4,36.0,1
24,15,29.0,1
52,15,21.0,0
74,27,47.0,0
31,34,32.0,0
2,30,50.0,0
31,14,34.0,0
88,20,26.0,1
66,37,20.0,1
86,29,65.0,1
17,40,21.0,1
40,6,53.0,0
34,32,42.0,0
90,31,27.0,0
66,18,65.0,0
8,30,70.0,0
78,40,59.0,0
49,30,31.0,1
31,39,28.0,0
14,35,47.0,0
85,20,47.0,0
29,0,21.0,1
81,24,35.0,1
63,12,61.0,0
43,26,25.0,0
75,5,51.0,1
35,36,22.0,0
57,9,60.0,0
43,23,57.0,0
9,32,21.0,0
35,17,69.0,0
54,15,59.0,0
84,16,60.0,1
25,44,60.0,0
74,38,64.0,0
5,4,26.0,1
15,3,20.0,0
55,13,62.0,1
39,23,32.0,0
83,37,56.0,1
69,25,25.0,1
90,33,23.0,1
70,25,41.0,1
73,26,46.0,1
10,6,45.0,0
71,1,43.0,1
76,37,62.0,0
19,9,41.0,0
30,32,53.0,0
26,6,22.0,1
22,40,39.0,0
4,12,27.0,0
40,43,41.0,0
65,5,56.0,1
38,25,41.0,0
25,35,65.0,0
5,27,45.0,0
31,4,64.0,0
39,18,45.0,0
35,43,31.0,0
51,36,33.0,0
30,2,56.0,1
38,5,60.0,0
46,1,39.0,1
15,25,50.0,0
40,42,64.0,0
45,41,57.0,0
35,31,65.0,0
81,1,56.0,1
11,24,23.0,0
74,35,55.0,1
72,23,68.0,0
86,40,66.0,0
14,29,52.0,0
81,44,69.0,1
20,1,51.0,1
24,18,56.0,1
29,17,34.0,0
83,13,69.0,0
47,15,41.0,0
79,11,55.0,1
41,38,51.0,0
66,31,39.0,0
77,15,25.0,1
18,25,51.0,1
74,22,61.0,1
4,28,40.0,0
59,14,20.0,1
5,6,58.0,1
34,3,62.0,0
27,10,33.0,1
85,10,61.0,1
31,9,42.0,1
65,26,45.0,0
1,10,41.0,1
45,38,35.0,0
74,17,57.0,1
10,24,28.0,0
70,5,58.0,1
35,32,45.0,0
59,14,37.0,0
75,7,49.0,1
11,20,42.0,1
81,24,26.0,1
16,8,49.0,1
34,23,29.0,0
36,26,45.0,0
36,44,48.0,0
48,16,42.0,0
52,6,22.0,0
9,6,43.0,0
14,26,62.0,0
65,29,53.0,1
13,29,65.0,0
28,22,64.0,1
25,29,57.0,1
67,29,56.0,0
51,20,60.0,0
49,3,25.0,1
11,7,21.0,1
79,28,30.0,1
35,36,32.0,0
46,19,49.0,0
14,0,66.0,1
20,38,64.0,0
53,30,65.0,0
83,13,43.0,1
12,6,41.0,0
42,25,22.0,1
32,25,69.0,0
25,27,58.0,0
48,6,54.0,1
48,44,38.0,0
78,30,35.0,1
44,36,35.0,0
27,19,31.0,1
11,14,30.0,1
11,41,65.0,0
41,4,58.0,1
64,12,20.0,1
34,15,24.0,1
30,10,49.0,0
52,11,22.0,0
83,32,68.0,0
8,21,36.0,1
68,45,62.0,1
27,18,52.0,1
42,21,53.0,0
90,23,60.0,1
85,21,30.0,1
88,14,30.0,1
39,13,65.0,0
46,30,40.0,0
66,34,22.0,1
70,19,54.0,1
23,3,41.0,1
20,15,40.0,0
49,37,42.0,0
88,43,70.0,0
34,40,31.0,0
24,5,32.0,1
64,10,22.0,1
25,31,56.0,0
1,29,36.0,0
90,13,34.0,0
36,30,54.0,0
68,36,24.0,0
53,2,30.0,1
44,39,33.0,1
74,18,59.0,1
42,18,27.0,0
14,6,32.0,0
27,25,52.0,1
9,31,34.0,0
28,20,63.0,0
3,13,34.0,0
2,12,26.0,1
22,30,67.0,0
76,26,32.0,0
64,26,53.0,0
20,1,67.0,0
9,8,22.0,0
29,40,42.0,1
74,45,69.0,0
25,25,64.0,0
65,12,43.0,0
40,19,45.0,0
87,36,61.0,1
73,31,61.0,0
39,19,31.0,1
36,0,62.0,1
29,14,37.0,0
42,9,29.0,1
61,23,67.0,0
87,39,51.0,1
11,4,61.0,0
19,3,53.0,0
13,24,31.0,0
19,9,66.0,1
61,1,67.0,1
75,20,41.0,0
87,12,36.0,1
12,39,58.0,0
49,7,20.0,1
84,39,58.0,1
14,2,64.0,0
27,12,41.0,1
28,17,68.0,1
13,19,29.0,0
38,1,61.0,1
20,38,24.0,1
36,36,67.0,0
56,23,39.0,0
6,3,24.0,1
57,39,40.0,0
75,31,70.0,1
66,37,41.0,1
44,14,30.0,1
41,0,31.0,1
57,15,69.0,1
52,5,47.0,0
8,34,62.0,1
17,4,35.0,0
28,3,64.0,0
17,26,35.0,0
22,11,54.0,1
80,39,33.0,1
3,9,36.0,1
72,39,31.0,0
48,16,49.0,1
52,18,50.0,0
43,33,63.0,1
54,30,40.0,0
89,18,41.0,1
47,22,45.0,1
74,2,64.0,1
2,20,44.0,1
80,31,39.0,0
63,39,22.0,0
36,32,64.0,1
88,6,36.0,1
68,38,43.0,0
5,40,31.0,0
55,27,33.0,0
40,27,29.0,0
13,38,64.0,0
77,34,59.0,1
80,45,67.0,1
52,13,23.0,1
65,33,33.0,1
24,11,35.0,0
43,28,67.0,0
57,2,57.0,1
8,5,62.0,0
38,13,50.0,1
22,25,52.0,1
61,18,31.0,1
9,41,38.0,1
59,21,35.0,0
74,26,25.0,1
51,41,61.0,0
23,5,61.0,1
63,18,45.0,0
33,5,65.0,0
28,21,48.0,0
41,10,38.0,0
62,34,21.0,1
84,27,65.0,0
58,25,57.0,0
89,38,50.0,1
27,11,52.0,1
69,21,47.0,0
1,11,22.0,0
64,16,29.0,1
86,24,26.0,1
9,41,32.0,0
33,45,22.0,0
22,40,29.0,0
84,21,35.0,1
81,26,68.0,1
85,45,49.0,1
17,7,69.0,0
29,40,33.0,0
69,36,47.0,0
53,20,67.0,0
24,10,49.0,1
42,33,61.0,0
34,23,68.0,1
69,27,55.0,0
89,7,21.0,1
44,29,29.0,0
81,28,47.0,1
62,22,56.0,1
42,11,47.0,1
25,7,65.0,1
21,9,57.0,1
59,44,59.0,0
47,30,49.0,1
10,5,63.0,0
47,9,45.0,1
38,34,64.0,0
75,2,45.0,1
40,5,63.0,1
71,20,66.0,1
35,25,56.0,0
21,9,70.0,1
3,38,44.0,0
30,21,22.0,0
69,22,48.0,1
4,22,58.0,0
12,8,31.0,0
59,21,70.0,1
35,30,70.0,1
5,29,44.0,1
73,25,28.0,1
8,30,70.0,0
23,10,43.0,1
16,25,56.0,0
4,32,57.0,0
2,38,61.0,0
35,41,33.0,1
